"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"483","42101017300",54,50,52,53,49,51,49,51.1428571428571
"484","42029300201",126,131,136,141,146,151,156,141
"485","42045404500",156,161,166,167,117,121,126,144.857142857143
"486","42045404102",120,123,103,105,110,115,120,113.714285714286
"487","42101000902",30,28,27,28,29,29,28,28.4285714285714
"488","42101004101",29,31,27,29,25,25,27,27.5714285714286
"489","42101028300",49,52,50,50,51,47,49,49.7142857142857
"490","42101028901",82,58,59,64,69,74,79,69.2857142857143
"491","42101012203",54,52,49,51,54,55,57,53.1428571428571
"492","42101034501",88,80,80,80,81,83,81,81.8571428571429
"493","42101013300",26,27,27,26,25,28,27,26.5714285714286
"494","42045405200",120,120,122,110,111,116,119,116.857142857143
"495","42045407501",114,119,124,129,134,139,144,129
"496","42101980702",59,61,64,54,55,58,61,58.8571428571429
"497","42029302300",132,137,142,147,152,157,162,147
"498","42017105300",143,148,153,158,163,168,173,158
"499","42091203103",109,94,94,99,102,90,90,96.8571428571429
"500","42091203304",120,125,130,135,140,145,150,135
"501","42091203803",120,125,130,98,98,103,108,111.714285714286
"502","42101004103",33,35,38,43,44,40,40,39
"503","42101001302",47,44,45,49,41,40,44,44.2857142857143
"504","42101039100",42,43,43,42,42,42,42,42.2857142857143
"505","42101003200",39,35,37,39,41,42,38,38.7142857142857
"506","42101006200",46,45,44,44,44,44,44,44.4285714285714
"507","42101007800",34,34,34,34,35,34,34,34.1428571428571
"508","42101013602",33,31,29,28,29,30,31,30.1428571428571
"509","42101016400",39,41,41,37,38,40,40,39.4285714285714
"510","42101018300",82,85,83,79,80,78,80,81
"511","42101021500",80,85,90,95,97,90,91,89.7142857142857
"512","42101024300",46,44,44,46,45,42,43,44.2857142857143
"513","42101027200",60,62,61,64,66,56,59,61.1428571428571
"514","42101028400",50,52,48,49,52,50,48,49.8571428571429
"515","42045407801",83,83,87,85,83,85,89,85
"516","42045407802",90,91,77,77,75,79,84,81.8571428571429
"517","42045401101",99,97,97,71,74,79,82,85.5714285714286
"518","42101033400",68,66,67,65,66,64,65,65.8571428571429
"519","42101036202",96,97,99,102,104,108,111,102.428571428571
"520","42017100500",152,154,159,162,165,168,173,161.857142857143
"521","42101980300",113,95,99,104,109,114,115,107
"522","42091200402",126,131,136,141,146,151,156,141
"523","42101011100",42,42,42,42,42,42,43,42.1428571428571
"524","42101014900",32,33,34,30,32,35,37,33.2857142857143
"525","42101017800",43,46,51,53,50,44,47,47.7142857142857
"526","42101024400",45,47,51,53,39,41,46,46
"527","42101029400",49,52,53,51,53,51,50,51.2857142857143
"528","42101031501",81,79,79,80,81,82,80,80.2857142857143
"529","42101036302",112,100,100,102,104,108,112,105.428571428571
"530","42101037600",40,36,37,33,33,35,37,35.8571428571429
"531","42101009500",47,45,46,48,40,43,47,45.1428571428571
"532","42101014202",41,46,48,38,39,40,39,41.5714285714286
"533","42101980904",75,75,77,73,75,71,72,74
"534","42101036303",143,148,153,158,163,166,122,150.428571428571
"535","42101006100",67,66,55,57,62,67,68,63.1428571428571
"536","42101009000",32,35,37,35,30,34,36,34.1428571428571
"537","42101014300",42,46,51,54,55,43,44,47.8571428571429
"538","42101021100",61,64,63,61,60,61,62,61.7142857142857
"539","42101017702",44,44,44,44,45,45,44,44.2857142857143
"540","42101034502",79,77,79,77,78,76,77,77.5714285714286
"541","42101023700",74,74,74,74,73,73,70,73.1428571428571
"542","42101026800",46,46,45,45,45,42,45,44.8571428571429
"543","42101028902",84,88,89,65,69,74,79,78.2857142857143
"544","42101026400",73,56,60,62,64,59,59,61.8571428571429
"545","42101010800",40,38,40,42,42,37,39,39.7142857142857
"546","42101015700",41,42,42,41,41,41,40,41.1428571428571
"547","42101018001",49,43,45,48,46,48,52,47.2857142857143
"548","42101026200",67,59,60,63,65,67,69,64.2857142857143
"549","42101028200",50,51,42,44,49,39,39,44.8571428571429
"550","42101034400",98,103,107,89,90,95,100,97.4285714285714
"551","42101035601",119,124,129,134,137,111,113,123.857142857143
"552","42045403300",66,71,73,65,68,71,69,69
"553","42091205810",124,129,134,139,144,149,154,139
"554","42091202500",126,131,136,141,146,151,156,141
"555","42091210500",133,135,89,92,97,102,107,107.857142857143
"556","42091200902",153,155,160,165,170,175,176,164.857142857143
"557","42017101100",143,145,113,116,121,126,131,127.857142857143
"558","42091205905",122,125,78,78,83,88,93,95.2857142857143
"559","42045407600",96,88,88,93,94,92,96,92.4285714285714
"560","42045406805",146,141,142,147,152,157,162,149.571428571429
"561","42101020600",58,56,56,57,60,62,62,58.7142857142857
"562","42045403502",90,95,100,104,84,85,89,92.4285714285714
"563","42101036700",36,35,32,32,33,35,36,34.1428571428571
"564","42101004201",32,33,34,30,32,28,29,31.1428571428571
"565","42101017500",49,45,45,47,48,44,44,46
"566","42101020101",36,38,36,34,36,37,35,36
"567","42101030502",60,62,62,65,67,56,59,61.5714285714286
"568","42101002200",26,27,27,26,25,27,27,26.4285714285714
"569","42101000801",39,33,32,32,34,35,33,34
"570","42101000500",15,16,16,16,16,15,16,15.7142857142857
"571","42101027100",54,54,59,49,49,54,58,53.8571428571429
"572","42101000200",30,29,27,29,29,29,30,29
"573","42045401800",77,69,70,73,73,75,75,73.1428571428571
"574","42101013200",26,27,27,26,26,28,27,26.7142857142857
"575","42101032100",53,55,58,61,59,60,58,57.7142857142857
"576","42029302600",132,137,141,121,122,127,132,130.285714285714
