"","from_id","travel_time1","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time7","average"
"227","42045408103",141,171,170,165,155,160,145,158.142857142857
"228","42045404003",140,135,130,125,115,120,144,129.857142857143
"229","42045400401",64,63,61,59,57,59,55,59.7142857142857
"230","42045404600",134,134,130,125,115,120,110,124
"231","42101002500",32,47,45,43,39,42,33,40.1428571428571
"232","42101003002",37,33,32,37,42,40,42,37.5714285714286
"233","42101003600",41,49,45,40,46,38,42,43
"234","42101004202",37,32,31,47,43,44,42,39.4285714285714
"235","42101006000",69,67,66,71,66,67,62,66.8571428571429
"236","42101007000",40,36,41,40,41,36,41,39.2857142857143
"237","42101008101",45,45,47,45,47,45,47,45.8571428571429
"238","42101008500",38,44,42,39,43,45,41,41.7142857142857
"239","42101009400",31,37,34,32,35,38,33,34.2857142857143
"240","42101009801",56,62,58,57,91,95,57,68
"241","42101010200",33,39,34,34,35,40,33,35.4285714285714
"242","42101010700",43,40,38,41,38,40,38,39.7142857142857
"243","42101011200",42,39,37,43,38,40,36,39.2857142857143
"244","42101011400",52,52,61,60,55,55,54,55.5714285714286
"245","42101011800",56,55,54,55,56,53,53,54.5714285714286
"246","42101013402",28,35,30,28,27,30,27,29.2857142857143
"247","42101013800",48,47,42,42,45,50,48,46
"248","42101014600",34,34,35,34,32,32,35,33.7142857142857
"249","42101016100",55,50,49,48,60,46,58,52.2857142857143
"250","42101016902",52,47,47,55,50,50,53,50.5714285714286
"251","42101017100",43,43,49,50,48,49,47,47
"252","42101038200",70,65,60,56,66,63,72,64.5714285714286
"253","42101019200",69,65,61,60,63,67,64,64.1428571428571
"254","42101020102",43,40,44,46,42,43,45,43.2857142857143
"255","42101020900",48,61,58,55,50,53,50,53.5714285714286
"256","42101038400",132,130,125,120,110,115,82,116.285714285714
"257","42101023800",66,65,60,56,69,66,66,64
"258","42101024900",70,65,60,57,72,74,71,67
"259","42101025300",61,56,54,62,54,59,64,58.5714285714286
"260","42101026600",77,74,69,64,88,62,77,73
"261","42101027500",61,56,56,64,63,66,63,61.2857142857143
"262","42101028000",61,56,54,60,65,61,63,60
"263","42101029000",61,59,58,57,62,60,64,60.1428571428571
"264","42101029900",58,67,67,64,68,62,60,63.7142857142857
"265","42101030800",75,82,80,85,78,83,76,79.8571428571429
"266","42101031102",83,87,93,88,79,83,77,84.2857142857143
"267","42101032500",79,74,73,79,70,75,83,76.1428571428571
"268","42101033000",80,86,85,82,90,85,84,84.5714285714286
"269","42101033701",71,69,83,80,73,75,76,75.2857142857143
"270","42101033800",88,88,95,91,86,86,93,89.5714285714286
"271","42101035200",101,98,96,102,97,99,95,98.2857142857143
"272","42101036100",101,101,142,139,129,134,103,121.285714285714
"273","42101036400",98,104,101,99,102,105,100,101.285714285714
"274","42101001600",40,38,43,40,41,39,43,40.5714285714286
"275","42101980500",50,51,50,51,50,50,51,50.4285714285714
"276","42101980100",72,70,65,60,52,55,52,60.8571428571429
"277","42101980600",36,37,37,36,36,37,37,36.5714285714286
"278","42101023100",83,91,87,86,81,85,84,85.2857142857143
"279","42101011700",48,54,50,49,51,55,49,50.8571428571429
"280","42101025800",84,92,87,82,90,82,84,85.8571428571429
"281","42101001102",41,39,34,31,36,34,26,34.4285714285714
"282","42101038100",98,120,117,112,102,107,100,108
"283","42045402300",48,48,53,48,53,48,50,49.7142857142857
"284","42091205811",106,101,101,165,155,160,111,128.428571428571
"285","42101989300",64,63,60,56,70,58,66,62.4285714285714
"286","42101980002",57,53,73,72,62,67,62,63.7142857142857
"287","42101012501",35,37,35,35,27,32,31,33.1428571428571
"288","42017100213",124,167,162,157,147,152,124,147.571428571429
"289","42045410306",148,143,138,133,123,128,153,138
"290","42017100103",118,114,109,104,94,99,96,104.857142857143
"291","42017104701",151,146,141,136,126,131,156,141
"292","42017101603",136,131,126,121,114,116,141,126.428571428571
"293","42017100811",172,167,163,160,155,155,177,164.142857142857
