"","from_id","travel_time7","travel_time2","travel_time3","travel_time4","travel_time5","travel_time6","travel_time1","average"
"209","42101029300",53,53,53,53,54,54,53,53.2857142857143
"210","42101031401",77,77,83,83,80,81,86,81
"211","42101033102",85,83,84,84,84,86,85,84.4285714285714
"212","42045410500",52,50,52,52,54,54,52,52.2857142857143
"213","42017100207",121,135,133,128,123,120,118,125.428571428571
"214","42017100208",119,114,111,125,123,120,118,118.571428571429
"215","42017100211",119,114,110,160,159,154,149,137.857142857143
"216","42017100600",173,168,163,158,153,153,NA,NA
"217","42017100403",173,168,165,NA,NA,NA,NA,NA
"218","42091201302",129,125,120,115,110,105,100,114.857142857143
"219","42091201607",100,97,92,89,93,91,86,92.5714285714286
"220","42091200308",103,149,148,143,138,133,128,134.571428571429
"221","42091200401",90,136,134,129,124,119,114,120.857142857143
"222","42091203902",132,131,126,121,117,121,120,124
"223","42091206400",150,145,140,139,NA,NA,NA,NA
"224","42045403901",103,98,93,88,87,107,103,97
"225","42045404700",113,109,104,103,111,107,102,107
"226","42045410601",93,93,113,108,103,98,93,100.142857142857
"227","42045404004",123,118,113,108,107,124,120,116.142857142857
"228","42045406700",150,145,143,NA,NA,NA,NA,NA
"229","42045405300",123,118,113,111,150,147,142,129.142857142857
"230","42045403401",123,118,113,108,103,102,101,109.714285714286
"231","42045402800",123,118,113,108,103,103,142,115.714285714286
"232","42045404103",95,90,87,105,103,98,93,95.8571428571429
"233","42045408800",86,85,80,75,70,66,86,78.2857142857143
"234","42045408700",90,85,80,77,91,89,84,85.1428571428571
"235","42045402100",53,52,52,48,48,53,53,51.2857142857143
"236","42045407901",144,139,134,129,124,119,114,129
"237","42045407401",102,97,92,87,84,104,102,95.4285714285714
"238","42045408103",96,91,86,86,136,131,126,107.428571428571
"239","42045404003",143,139,134,129,124,119,114,128.857142857143
"240","42045400401",56,60,60,58,57,57,54,57.4285714285714
"241","42045404600",108,122,121,117,112,107,107,113.428571428571
"242","42101002500",37,37,37,38,43,40,37,38.4285714285714
"243","42101003002",34,33,40,38,33,31,40,35.5714285714286
"244","42101003600",45,41,39,43,40,38,42,41.1428571428571
"245","42101004202",39,34,33,37,35,39,41,36.8571428571429
"246","42101006000",64,66,66,63,58,57,64,62.5714285714286
"247","42101007000",36,36,36,36,36,36,36,36
"248","42101008101",41,41,39,39,43,43,43,41.2857142857143
"249","42101008500",35,37,35,33,33,35,35,34.7142857142857
"250","42101009400",31,33,32,31,33,31,33,32
"251","42101009801",54,50,70,69,64,59,54,60
"252","42101010200",33,35,33,35,34,33,35,34
"253","42101010700",38,38,38,38,38,38,38,38
"254","42101011200",38,37,36,38,36,38,36,37
"255","42101011400",54,54,54,52,52,56,54,53.7142857142857
"256","42101011800",54,53,54,53,51,51,53,52.7142857142857
"257","42101013402",33,28,28,31,26,26,33,29.2857142857143
"258","42101013800",44,44,42,41,45,45,43,43.4285714285714
"259","42101014600",32,29,31,31,28,32,30,30.4285714285714
"260","42101016100",41,40,53,53,50,46,45,46.8571428571429
"261","42101016902",46,42,47,49,51,49,47,47.2857142857143
"262","42101017100",46,45,49,45,43,47,44,45.5714285714286
"263","42101038200",71,66,61,56,53,68,69,63.4285714285714
"264","42101019200",55,63,62,62,60,56,53,58.7142857142857
"265","42101020102",37,37,34,34,38,38,35,36.1428571428571
"266","42101020900",46,63,61,58,54,49,46,53.8571428571429
"267","42101038400",100,99,94,89,84,80,102,92.5714285714286
"268","42101023800",60,57,67,66,61,58,68,62.4285714285714
"269","42101024900",67,62,62,66,61,56,56,61.4285714285714
"270","42101025300",60,58,62,59,57,61,58,59.2857142857143
"271","42101034801",89,85,111,110,105,100,95,99.2857142857143
"272","42101026600",72,69,66,70,68,65,69,68.4285714285714
"273","42101027500",58,58,56,56,55,59,58,57.1428571428571
"274","42101028000",58,58,55,53,57,59,56,56.5714285714286
"275","42101029000",60,55,50,50,57,57,56,55
"276","42101029900",64,61,65,65,61,61,64,63
"277","42101030800",71,70,72,73,81,76,71,73.4285714285714
"278","42101031102",74,72,69,83,81,76,73,75.4285714285714
"279","42101032500",78,76,73,77,75,72,76,75.2857142857143
"280","42101033000",86,90,85,80,77,81,84,83.2857142857143
"281","42101033701",68,76,73,71,73,70,68,71.2857142857143
"282","42101033800",84,85,91,87,87,91,86,87.2857142857143
"283","42101034701",101,96,91,91,99,94,92,94.8571428571429
"284","42101035200",97,105,103,98,95,103,101,100.285714285714
"285","42101036100",92,111,130,128,125,133,131,121.428571428571
"286","42101036400",91,93,91,88,96,94,91,92
"287","42101001600",38,34,34,38,37,39,35,36.4285714285714
"288","42101980500",50,50,48,49,50,48,47,48.8571428571429
"289","42101980100",70,69,64,59,54,50,70,62.2857142857143
"290","42101980600",36,37,35,35,36,36,35,35.7142857142857
"291","42101023100",80,80,78,78,82,81,80,79.8571428571429
"292","42101011700",47,49,47,49,46,46,48,47.4285714285714
"293","42101025800",87,83,82,86,82,81,85,83.7142857142857
"294","42101001102",35,34,30,34,33,28,28,31.7142857142857
"295","42101038100",95,93,113,110,105,100,95,101.571428571429
"296","42091206201",174,169,164,159,154,149,144,159
"297","42045402300",48,48,48,47,47,48,48,47.7142857142857
"298","42091205811",114,111,108,105,100,98,149,112.142857142857
"299","42101989300",55,59,62,66,61,56,53,58.8571428571429
"300","42101980002",59,69,66,61,59,69,66,64.1428571428571
"301","42101012501",35,34,34,31,29,36,35,33.4285714285714
"302","42017100213",119,119,163,158,153,148,143,143.285714285714
"303","42045410306",138,133,128,123,118,113,108,123
"304","42017100103",99,113,109,104,100,102,101,104
"305","42017104701",158,153,148,143,138,133,128,143
"306","42017101603",144,139,134,129,124,119,117,129.428571428571
"307","42017100811",173,168,163,160,158,154,154,161.428571428571
"308","42017100304",173,168,163,158,153,148,143,158
"309","42091202100",74,74,92,87,82,81,85,82.1428571428571
"310","42091200901",154,NA,NA,NA,NA,NA,NA,NA
"311","42091203303",109,131,127,131,132,138,136,129.142857142857
"312","42091200903",131,171,172,169,166,161,156,160.857142857143
"313","42091200502",102,97,94,140,138,133,128,118.857142857143
"314","42091202603",88,83,78,73,71,89,86,81.1428571428571
"315","42091206300",150,148,NA,NA,NA,NA,NA,NA
"316","42091202201",74,73,77,73,72,76,72,73.8571428571429
"317","42091205503",96,91,86,81,76,71,70,81.5714285714286
"318","42091205300",95,91,86,81,80,90,110,90.4285714285714
"319","42045406902",172,167,162,157,152,147,145,157.428571428571
"320","42045407805",100,108,104,99,98,106,102,102.428571428571
"321","42045401401",84,79,74,69,69,89,84,78.2857142857143
"322","42045406300",132,131,151,147,142,137,132,138.857142857143
"323","42045405000",120,118,113,108,107,145,142,121.857142857143
"324","42045404800",103,98,95,106,108,107,103,102.857142857143
"325","42045406202",130,128,126,123,118,116,130,124.428571428571
"326","42045409100",91,105,104,99,94,89,84,95.1428571428571
"327","42045402700",79,78,78,78,77,77,77,77.7142857142857
"328","42045409602",90,85,84,103,100,95,90,92.4285714285714
"329","42045407502",92,96,92,87,82,80,100,89.8571428571429
"330","42045406100",132,127,122,117,113,133,132,125.142857142857
"331","42045403601",103,98,93,88,83,83,103,93
"332","42045403501",103,98,93,88,83,83,103,93
"333","42045410800",144,139,134,129,124,119,119,129.714285714286
"334","42045401900",84,79,79,99,94,89,89,87.5714285714286
"335","42045401402",84,79,74,69,64,63,113,78
"336","42045403402",123,118,113,113,112,111,141,118.714285714286
"337","42045401302",84,79,78,99,120,119,114,99
"338","42045400600",58,61,64,63,58,56,57,59.5714285714286
"339","42045400402",54,51,59,57,55,57,54,55.2857142857143
"340","42045408300",90,85,80,77,97,95,90,87.7142857142857
"341","42045407201",108,103,98,93,88,83,81,93.4285714285714
"342","42045407902",150,145,140,135,130,125,120,135
"343","42101030600",65,62,60,71,68,66,70,66
"344","42101030700",66,63,74,73,68,68,72,69.1428571428571
"345","42101031101",75,72,70,71,68,66,72,70.5714285714286
"346","42101031300",61,68,67,65,66,63,59,64.1428571428571
"347","42101031600",62,76,76,74,69,64,62,69
"348","42101031700",59,55,70,72,69,64,59,64
"349","42101032300",65,64,70,66,65,69,65,66.2857142857143
"350","42101032600",77,76,72,76,75,71,75,74.5714285714286
"351","42101033101",82,81,78,74,74,80,82,78.7142857142857
"352","42101033600",79,87,85,82,81,84,83,83
"353","42101035302",96,107,113,110,105,100,96,103.857142857143
"354","42101036301",89,85,99,98,95,92,89,92.4285714285714
"355","42101003800",30,32,30,34,33,32,33,32
"356","42101008302",40,42,38,37,44,41,40,40.2857142857143
"357","42101000600",24,24,24,23,23,24,25,23.8571428571429
"358","42101001400",38,39,40,38,37,39,37,38.2857142857143
"359","42101001900",39,40,41,40,38,39,41,39.7142857142857
"360","42101002300",31,31,32,32,31,31,32,31.4285714285714
"361","42101002400",30,36,34,35,42,41,37,36.4285714285714
"362","42101002900",25,24,26,27,25,25,26,25.4285714285714
"363","42101003001",30,27,25,31,31,28,26,28.2857142857143
"364","42101003300",39,36,37,43,39,36,35,37.8571428571429
"365","42101003902",29,31,29,25,29,31,31,29.2857142857143
"366","42101036201",94,90,85,82,90,92,94,89.5714285714286
"367","42101004002",32,32,35,34,31,29,33,32.2857142857143
"368","42101035701",97,95,93,107,105,100,97,99.1428571428571
"369","42101037200",37,39,43,38,36,40,37,38.5714285714286
